Year, Month, Day, Hour, Minute, Open, High, Low, Close, Volume
2013,5,6, 13,20, 122.95, 122.95, 122.90, 122.90, 3.1236
2013,5,6, 13,21, 122.10, 122.90, 122.10, 122.90, 48.1860
2013,5,6, 13,22, 122.90, 122.90, 122.90, 122.90, 1.0000
2013,5,6, 13,23, 122.10, 122.89, 122.10, 122.89, 1.2000
2013,5,6, 13,24, 122.80, 122.80, 122.80, 122.80, 3.0261
2013,5,6, 13,25, 122.51, 122.51, 122.51, 122.51, 1.0000
2013,5,6, 13,26, 122.50, 122.80, 122.50, 122.50, 2.2578
2013,5,6, 13,27, 122.50, 122.50, 122.49, 122.49, 6.1281
2013,5,6, 13,28, 122.72, 122.72, 122.72, 122.72, 0.2930
2013,5,6, 13,29, 122.98, 122.98, 122.98, 122.98, 1.0000
2013,5,6, 13,30, 122.98, 122.98, 122.98, 122.98, 1.7014
2013,5,6, 13,31, 122.98, 122.98, 122.72, 122.79, 12.4485
2013,5,6, 13,32, 122.48, 122.48, 122.48, 122.48, 2.0073
2013,5,6, 13,33, 122.48, 122.48, 122.48, 122.48, 1.0000
2013,5,6, 13,34, 122.48, 122.48, 122.22, 122.22, 3.0000
2013,5,6, 13,35, 122.48, 122.48, 122.47, 122.47, 6.0279
2013,5,6, 13,36, 122.47, 122.47, 122.47, 122.47, 1.0000
2013,5,6, 13,37, 122.47, 122.47, 122.22, 122.22, 28.9999
2013,5,6, 13,38, 122.47, 122.48, 122.47, 122.47, 7.5562
2013,5,6, 13,39, 122.48, 122.48, 122.46, 122.46, 1.1800
2013,5,6, 13,40, 122.46, 122.46, 122.11, 122.11, 10.4721
2013,5,6, 13,41, 122.45, 122.45, 121.90, 122.45, 7.0968
2013,5,6, 13,42, 121.90, 122.45, 121.90, 121.90, 6.5792
2013,5,6, 13,43, 121.90, 121.90, 121.58, 121.58, 1.4999
2013,5,6, 13,44, 121.58, 121.90, 121.58, 121.90, 1.9438
2013,5,6, 13,45, 121.58, 121.90, 121.58, 121.61, 3.4206
2013,5,6, 13,46, 121.90, 121.90, 121.90, 121.90, 5.0000
2013,5,6, 13,47, 121.89, 121.90, 121.58, 121.90, 12.4332
2013,5,6, 13,48, 121.90, 121.90, 121.50, 121.50, 1.0691
2013,5,6, 13,49, 121.90, 121.90, 121.90, 121.90, 1.0000
2013,5,6, 13,50, 121.90, 122.00, 121.90, 122.00, 17.9228
2013,5,6, 13,51, 122.80, 122.90, 122.00, 122.00, 14.3694
2013,5,6, 13,52, 122.89, 122.89, 122.00, 122.00, 1.3531
2013,5,6, 13,53, 122.88, 122.88, 122.88, 122.88, 0.9998
2013,5,6, 13,54, 122.00, 122.00, 121.60, 121.99, 1.9915
2013,5,6, 13,55, 121.99, 121.99, 121.99, 121.99, 0.1653
2013,5,6, 13,56, 122.00, 122.00, 122.00, 122.00, 1.8222
2013,5,6, 13,57, 122.00, 122.00, 122.00, 122.00, 3.9776
2013,5,6, 13,58, 122.80, 122.88, 122.79, 122.88, 3.9624
2013,5,6, 13,59, 122.78, 122.78, 121.51, 121.99, 10.9999
2013,5,6, 14,00, 122.70, 122.70, 121.49, 121.49, 12.8355
2013,5,6, 14,01, 121.49, 121.49, 121.47, 121.49, 7.8921
2013,5,6, 14,02, 121.28, 121.47, 121.06, 121.47, 1.9999
2013,5,6, 14,03, 121.49, 121.49, 121.49, 121.49, 1.0000
2013,5,6, 14,04, 121.49, 121.49, 121.49, 121.49, 1.0000
2013,5,6, 14,05, 121.49, 121.50, 121.49, 121.50, 19.9999
2013,5,6, 14,06, 121.50, 122.09, 121.50, 122.09, 1.7177
2013,5,6, 14,07, 122.08, 122.40, 121.50, 121.50, 6.0827
2013,5,6, 14,08, 121.50, 121.50, 121.50, 121.50, 0.7171
2013,5,6, 14,09, 122.00, 122.00, 122.00, 122.00, 1.2200
2013,5,6, 14,10, 122.00, 122.00, 122.00, 122.00, 1.6238
2013,5,6, 14,11, 122.26, 122.26, 122.26, 122.26, 0.9999
2013,5,6, 14,12, 122.26, 122.26, 122.26, 122.26, 0.9999
2013,5,6, 14,13, 122.10, 122.10, 121.06, 121.06, 2.0452
2013,5,6, 14,14, 120.88, 120.88, 120.88, 120.88, 0.5772
2013,5,6, 14,15, 121.79, 121.79, 121.79, 121.79, 0.2532
2013,5,6, 14,16, 121.80, 121.80, 120.87, 120.87, 1.5967
2013,5,6, 14,17, 121.75, 122.00, 120.04, 120.04, 36.7897
2013,5,6, 14,18, 120.87, 120.87, 120.87, 120.87, 0.2000
2013,5,6, 14,19, 120.86, 120.86, 120.86, 120.86, 5.4429
2013,5,6, 14,20, 120.86, 120.86, 120.86, 120.86, 4.8280
2013,5,6, 14,21, 120.77, 120.86, 120.50, 120.50, 18.1000
2013,5,6, 14,22, 120.26, 120.26, 118.92, 118.92, 81.1782
2013,5,6, 14,23, 118.90, 118.90, 118.45, 118.87, 18.0178
2013,5,6, 14,24, 118.45, 120.50, 118.01, 120.00, 82.6781
2013,5,6, 14,25, 119.47, 120.00, 118.00, 118.01, 34.5627
2013,5,6, 14,26, 118.01, 118.02, 118.01, 118.02, 9.9999
2013,5,6, 14,27, 119.03, 119.03, 119.03, 119.03, 25.1076
2013,5,6, 14,28, 118.61, 118.61, 116.86, 117.00, 113.2847
2013,5,6, 14,29, 117.00, 118.00, 117.00, 118.00, 90.7000
2013,5,6, 14,30, 118.00, 118.15, 117.99, 118.15, 41.2278
2013,5,6, 14,31, 118.60, 118.60, 118.60, 118.60, 1.0000
2013,5,6, 14,32, 118.60, 119.82, 118.60, 119.82, 11.5914
2013,5,6, 14,33, 119.81, 119.81, 118.15, 118.15, 2.9868
2013,5,6, 14,34, 118.15, 119.00, 118.15, 119.00, 102.3413
2013,5,6, 14,35, 118.99, 119.50, 118.99, 118.99, 5.3601
2013,5,6, 14,36, 118.99, 119.50, 118.99, 119.12, 11.0000
2013,5,6, 14,37, 119.14, 119.14, 118.00, 118.00, 45.9627
2013,5,6, 14,38, 118.00, 119.22, 117.99, 117.99, 14.5981
2013,5,6, 14,39, 117.98, 118.58, 117.98, 117.98, 13.3078
2013,5,6, 14,40, 117.98, 117.98, 117.78, 117.78, 3.8490
2013,5,6, 14,41, 117.78, 117.98, 117.78, 117.98, 2.7381
2013,5,6, 14,42, 117.98, 118.47, 117.98, 118.47, 3.7761
2013,5,6, 14,43, 118.98, 118.98, 117.70, 117.78, 6.9701
2013,5,6, 14,44, 117.52, 117.52, 117.30, 117.52, 7.0039
2013,5,6, 14,46, 118.79, 118.79, 118.79, 118.79, 1.0000
2013,5,6, 14,47, 118.50, 118.81, 117.61, 118.81, 14.7597
2013,5,6, 14,48, 117.61, 118.00, 117.52, 118.00, 10.3660
2013,5,6, 14,49, 117.70, 118.00, 117.70, 118.00, 21.5577
2013,5,6, 14,50, 118.41, 118.41, 117.63, 118.30, 1.4021
2013,5,6, 14,51, 118.00, 118.00, 117.29, 117.29, 8.1542
2013,5,6, 14,52, 117.29, 118.39, 117.00, 117.95, 47.6656
2013,5,6, 14,53, 117.28, 118.35, 117.28, 118.35, 41.6694
2013,5,6, 14,54, 118.39, 118.40, 118.39, 118.40, 2.9498
2013,5,6, 14,55, 118.40, 118.44, 117.06, 118.40, 28.6709
2013,5,6, 14,56, 118.38, 118.38, 117.80, 117.80, 6.4999
2013,5,6, 14,57, 117.81, 117.81, 116.20, 117.00, 61.3174
2013,5,6, 14,58, 116.20, 117.00, 116.20, 117.00, 11.8882
2013,5,6, 14,59, 116.23, 117.97, 116.21, 116.26, 7.8120
2013,5,6, 15,00, 116.26, 116.84, 116.26, 116.84, 29.3346
2013,5,6, 15,01, 117.43, 117.98, 117.00, 117.97, 16.9998
2013,5,6, 15,02, 116.84, 117.96, 116.24, 117.96, 29.7669
2013,5,6, 15,03, 117.60, 117.60, 117.60, 117.60, 8.3339
2013,5,6, 15,04, 117.60, 117.93, 116.25, 117.58, 46.4070
2013,5,6, 15,05, 117.58, 117.58, 117.17, 117.17, 12.0532
2013,5,6, 15,06, 117.17, 117.58, 117.00, 117.00, 12.0107
2013,5,6, 15,07, 117.22, 118.04, 117.00, 118.04, 84.6287
2013,5,6, 15,08, 118.33, 119.16, 118.33, 118.76, 25.0386
2013,5,6, 15,09, 118.69, 118.69, 118.69, 118.69, 0.9999
2013,5,6, 15,10, 118.04, 118.04, 118.04, 118.04, 5.8132
2013,5,6, 15,11, 118.00, 118.04, 117.59, 118.04, 9.1864
2013,5,6, 15,12, 118.04, 118.04, 118.04, 118.04, 3.0021
2013,5,6, 15,13, 118.04, 118.55, 118.04, 118.55, 2.1249
2013,5,6, 15,14, 118.50, 118.50, 118.50, 118.50, 2.8463
2013,5,6, 15,15, 118.45, 118.55, 118.45, 118.55, 19.9999
2013,5,6, 15,16, 118.50, 118.50, 118.24, 118.24, 1.5498
2013,5,6, 15,17, 118.24, 118.50, 118.24, 118.50, 4.6269
2013,5,6, 15,18, 118.45, 118.45, 118.44, 118.44, 4.4813
2013,5,6, 15,19, 118.00, 118.00, 118.00, 118.00, 1.7035
2013,5,6, 15,20, 117.80, 117.99, 117.62, 117.62, 2.8501
2013,5,6, 15,21, 117.98, 117.98, 117.22, 117.30, 6.0000
2013,5,6, 15,22, 117.22, 117.98, 117.05, 117.16, 20.5185
2013,5,6, 15,23, 117.05, 117.21, 116.85, 117.21, 71.0439
2013,5,6, 15,24, 116.81, 117.21, 116.60, 116.60, 44.6791
2013,5,6, 15,25, 116.50, 117.21, 116.34, 116.42, 62.1328
2013,5,6, 15,26, 116.42, 118.50, 116.34, 118.40, 115.9614
2013,5,6, 15,27, 117.80, 117.80, 117.80, 117.80, 2.1856
2013,5,6, 15,28, 117.95, 118.50, 117.80, 117.80, 24.1346
2013,5,6, 15,29, 118.50, 118.50, 118.50, 118.50, 2.9999
2013,5,6, 15,30, 117.80, 118.88, 117.80, 118.77, 11.1295
2013,5,6, 15,31, 118.88, 119.17, 118.88, 119.16, 27.9825
2013,5,6, 15,32, 119.00, 119.16, 119.00, 119.16, 0.4654
2013,5,6, 15,33, 119.16, 119.22, 119.16, 119.22, 14.8969
2013,5,6, 15,34, 119.22, 119.43, 119.00, 119.00, 6.8694
2013,5,6, 15,35, 119.00, 119.00, 118.51, 118.51, 2.3500
2013,5,6, 15,36, 118.51, 118.51, 118.51, 118.51, 0.3789
2013,5,6, 15,37, 119.00, 119.58, 119.00, 119.58, 3.8786
2013,5,6, 15,38, 119.59, 119.59, 119.58, 119.58, 4.8362
2013,5,6, 15,39, 118.52, 119.58, 118.52, 119.58, 0.7613
2013,5,6, 15,40, 119.59, 119.59, 119.59, 119.59, 0.5023
2013,5,6, 15,41, 119.59, 119.60, 119.59, 119.60, 2.6901
2013,5,6, 15,42, 119.60, 119.69, 119.58, 119.69, 6.3043
2013,5,6, 15,43, 119.69, 119.69, 119.58, 119.60, 1.1481
2013,5,6, 15,44, 119.60, 119.60, 119.50, 119.50, 2.0000
2013,5,6, 15,45, 119.59, 119.59, 119.00, 119.39, 6.3005
2013,5,6, 15,46, 119.59, 119.59, 119.59, 119.59, 1.0000
2013,5,6, 15,47, 119.30, 119.30, 119.30, 119.30, 1.0000
2013,5,6, 15,48, 119.29, 119.29, 119.29, 119.29, 1.0000
2013,5,6, 15,49, 119.58, 119.58, 119.58, 119.58, 1.0000
2013,5,6, 15,50, 119.58, 119.58, 118.52, 118.90, 22.6214
2013,5,6, 15,51, 118.52, 118.54, 118.52, 118.54, 26.7628
2013,5,6, 15,52, 119.55, 119.56, 119.55, 119.55, 15.3180
2013,5,6, 15,53, 119.55, 119.55, 119.55, 119.55, 1.0000
2013,5,6, 15,54, 119.55, 119.55, 119.19, 119.19, 7.9943
2013,5,6, 15,55, 119.20, 119.55, 119.20, 119.20, 10.6167
2013,5,6, 15,56, 119.54, 119.59, 119.20, 119.55, 14.9992
2013,5,6, 15,57, 119.59, 119.59, 118.55, 118.55, 1.2000
2013,5,6, 15,58, 118.55, 118.55, 118.55, 118.55, 0.5800
2013,5,6, 15,59, 119.59, 119.59, 119.59, 119.59, 1.0000
2013,5,6, 16,00, 118.55, 118.55, 118.55, 118.55, 2.6177
2013,5,6, 16,01, 118.55, 118.55, 118.55, 118.55, 0.3857
2013,5,6, 16,02, 119.55, 119.55, 118.56, 118.56, 1.2000
2013,5,6, 16,03, 118.56, 118.56, 118.56, 118.56, 2.5184
2013,5,6, 16,04, 119.53, 119.53, 119.53, 119.53, 1.0000
2013,5,6, 16,05, 119.30, 119.30, 119.30, 119.30, 0.9999
2013,5,6, 16,06, 119.30, 119.73, 119.30, 119.73, 37.6067
2013,5,6, 16,07, 119.73, 119.73, 118.57, 118.57, 1.4469
2013,5,6, 16,08, 118.57, 118.57, 118.57, 118.57, 21.1140
2013,5,6, 16,09, 119.38, 119.38, 119.38, 119.38, 1.9920
2013,5,6, 16,10, 119.38, 119.73, 119.38, 119.73, 2.0405
2013,5,6, 16,11, 119.38, 119.38, 119.38, 119.38, 8.0100
2013,5,6, 16,12, 119.38, 119.38, 118.55, 118.55, 6.0268
2013,5,6, 16,13, 119.72, 119.74, 119.72, 119.74, 3.8370
2013,5,6, 16,14, 119.74, 119.75, 119.74, 119.74, 0.9128
2013,5,6, 16,15, 119.76, 119.99, 119.76, 119.80, 20.0312
2013,5,6, 16,16, 119.73, 120.00, 119.73, 120.00, 9.4216
2013,5,6, 16,17, 120.00, 120.17, 119.00, 119.00, 2.4267
2013,5,6, 16,18, 119.00, 120.18, 118.62, 118.62, 42.7642
2013,5,6, 16,19, 120.09, 120.09, 120.09, 120.09, 1.0000
2013,5,6, 16,20, 120.06, 120.06, 120.06, 120.06, 1.8428
2013,5,6, 16,21, 120.03, 120.18, 118.64, 118.70, 4.9639
2013,5,6, 16,22, 120.17, 120.17, 120.17, 120.17, 1.0000
2013,5,6, 16,23, 120.17, 120.17, 120.17, 120.17, 1.0000
2013,5,6, 16,24, 120.10, 120.10, 120.10, 120.10, 1.0000
2013,5,6, 16,25, 120.10, 120.10, 120.10, 120.10, 0.5779
2013,5,6, 16,26, 120.10, 120.10, 120.10, 120.10, 1.4220
2013,5,6, 16,27, 119.76, 119.76, 119.76, 119.76, 1.0000
2013,5,6, 16,28, 119.75, 119.75, 119.75, 119.75, 2.0000
2013,5,6, 16,29, 119.76, 119.76, 119.75, 119.75, 1.0999
2013,5,6, 16,30, 119.76, 119.76, 119.76, 119.76, 1.8350
2013,5,6, 16,31, 119.76, 119.76, 119.75, 119.75, 1.4100
2013,5,6, 16,32, 119.75, 119.75, 119.75, 119.75, 3.0990
2013,5,6, 16,33, 119.76, 119.76, 119.76, 119.76, 1.0000
2013,5,6, 16,34, 119.76, 119.76, 119.75, 119.75, 20.7088
2013,5,6, 16,35, 119.75, 119.75, 119.75, 119.75, 1.0000
2013,5,6, 16,36, 119.73, 119.73, 119.70, 119.70, 1.0100
2013,5,6, 16,37, 119.68, 119.68, 118.67, 118.68, 1.4000
2013,5,6, 16,38, 119.68, 119.68, 119.68, 119.68, 1.0000
2013,5,6, 16,39, 119.68, 119.68, 118.36, 118.55, 13.1086
2013,5,6, 16,40, 119.75, 119.76, 119.74, 119.74, 13.2352
2013,5,6, 16,41, 119.74, 120.00, 119.74, 120.00, 1.0100
2013,5,6, 16,42, 118.51, 119.74, 118.51, 118.51, 1.8433
2013,5,6, 16,43, 120.00, 120.00, 119.99, 119.99, 1.0000
2013,5,6, 16,44, 120.00, 120.00, 118.70, 118.71, 2.1300
2013,5,6, 16,45, 118.70, 119.99, 118.70, 119.99, 0.5776
2013,5,6, 16,46, 120.00, 120.00, 118.51, 118.51, 2.5581
2013,5,6, 16,47, 119.99, 119.99, 119.99, 119.99, 0.2000
2013,5,6, 16,48, 120.00, 120.00, 118.41, 118.41, 2.5596
2013,5,6, 16,49, 119.70, 119.70, 118.52, 118.52, 0.0910
2013,5,6, 16,50, 119.70, 120.00, 119.70, 120.00, 7.3763
2013,5,6, 16,51, 120.18, 120.19, 120.18, 120.18, 10.7998
2013,5,6, 16,52, 120.00, 120.15, 120.00, 120.15, 40.0000
2013,5,6, 16,53, 120.15, 120.15, 120.00, 120.00, 1.4641
2013,5,6, 16,54, 120.00, 120.14, 120.00, 120.14, 11.1054
2013,5,6, 16,55, 120.00, 120.00, 120.00, 120.00, 1.8945
2013,5,6, 16,56, 120.00, 120.00, 120.00, 120.00, 1.0000
2013,5,6, 16,57, 120.00, 120.00, 119.80, 119.80, 1.9000
2013,5,6, 16,58, 119.00, 120.00, 118.57, 120.00, 75.9999
2013,5,6, 16,59, 118.59, 120.00, 118.59, 120.00, 1.1061
2013,5,6, 17,00, 120.13, 120.13, 120.00, 120.00, 2.8775
2013,5,6, 17,01, 120.00, 120.00, 120.00, 120.00, 1.0000
2013,5,6, 17,02, 120.00, 120.00, 120.00, 120.00, 0.3057
2013,5,6, 17,03, 120.13, 120.74, 120.13, 120.74, 26.9992
2013,5,6, 17,04, 120.74, 120.74, 120.74, 120.74, 50.9398
2013,5,6, 17,05, 120.70, 120.70, 120.70, 120.70, 0.9999
2013,5,6, 17,06, 120.70, 120.70, 120.70, 120.70, 1.0000
2013,5,6, 17,07, 120.70, 120.70, 120.70, 120.70, 1.0024
2013,5,6, 17,08, 120.70, 120.70, 120.40, 120.40, 2.0675
2013,5,6, 17,09, 120.40, 120.50, 120.40, 120.50, 25.4926
2013,5,6, 17,10, 120.50, 121.00, 120.50, 120.50, 113.0022
2013,5,6, 17,11, 121.00, 121.00, 120.51, 120.99, 6.4699
2013,5,6, 17,12, 121.00, 121.00, 121.00, 121.00, 1.0000
2013,5,6, 17,13, 120.99, 120.99, 120.99, 120.99, 9.5500
2013,5,6, 17,14, 120.99, 121.00, 120.53, 121.00, 12.6147
2013,5,6, 17,15, 121.00, 121.00, 121.00, 121.00, 1.0000
2013,5,6, 17,16, 120.99, 120.99, 120.57, 120.57, 6.2911
2013,5,6, 17,17, 120.57, 120.98, 120.50, 120.54, 28.7163
2013,5,6, 17,18, 120.97, 120.97, 120.97, 120.97, 3.8774
2013,5,6, 17,19, 120.98, 120.98, 120.97, 120.97, 2.2829
2013,5,6, 17,20, 120.97, 120.97, 120.97, 120.97, 1.5065
2013,5,6, 17,21, 120.98, 120.98, 120.97, 120.97, 1.3232
2013,5,6, 17,22, 120.50, 120.97, 120.50, 120.97, 1.1942
2013,5,6, 17,23, 120.97, 120.97, 120.50, 120.50, 36.3231
2013,5,6, 17,24, 120.01, 120.97, 120.00, 120.97, 45.6214
2013,5,6, 17,25, 120.97, 120.97, 120.96, 120.97, 3.7159
2013,5,6, 17,26, 119.06, 120.96, 119.01, 119.01, 75.4364
2013,5,6, 17,27, 120.96, 120.96, 120.96, 120.96, 1.0000
2013,5,6, 17,28, 120.95, 120.95, 120.95, 120.95, 1.0000
2013,5,6, 17,29, 120.90, 120.94, 120.90, 120.94, 5.8000
2013,5,6, 17,30, 120.94, 120.94, 120.90, 120.90, 11.5585
2013,5,6, 17,31, 120.90, 120.90, 120.90, 120.90, 9.6173
2013,5,6, 17,32, 120.89, 120.89, 120.89, 120.89, 4.8270
2013,5,6, 17,33, 120.88, 120.88, 120.88, 120.88, 0.2000
2013,5,6, 17,34, 120.89, 120.89, 120.88, 120.88, 1.8000
2013,5,6, 17,35, 120.89, 120.89, 120.89, 120.89, 1.0000
2013,5,6, 17,36, 120.89, 120.89, 120.89, 120.89, 1.0000
2013,5,6, 17,37, 120.88, 120.88, 120.88, 120.88, 1.0000
2013,5,6, 17,38, 120.80, 120.80, 120.80, 120.80, 0.1300
2013,5,6, 17,39, 120.83, 120.83, 120.80, 120.80, 1.8700
2013,5,6, 17,40, 120.88, 120.88, 120.00, 120.00, 2.8333
2013,5,6, 17,41, 120.89, 120.89, 120.89, 120.89, 1.0000
2013,5,6, 17,42, 120.89, 120.89, 120.89, 120.89, 1.0000
2013,5,6, 17,43, 120.89, 120.89, 119.55, 119.55, 4.9276
2013,5,6, 17,44, 120.93, 120.93, 120.93, 120.93, 1.0000
2013,5,6, 17,45, 120.95, 120.95, 120.95, 120.95, 1.0000
2013,5,6, 17,46, 120.94, 120.94, 120.94, 120.94, 1.2151
2013,5,6, 17,47, 120.94, 120.94, 120.90, 120.90, 3.0722
2013,5,6, 17,48, 120.92, 120.92, 120.92, 120.92, 3.0738
2013,5,6, 17,49, 120.92, 120.92, 120.90, 120.92, 1.1248
2013,5,6, 17,50, 120.96, 120.96, 120.90, 120.90, 2.9169
2013,5,6, 17,51, 120.90, 120.90, 119.61, 119.61, 1.0599
2013,5,6, 17,52, 120.90, 120.90, 119.62, 119.62, 1.6000
2013,5,6, 17,53, 119.60, 119.63, 119.60, 119.60, 54.7507
2013,5,6, 17,54, 119.60, 120.80, 119.60, 120.49, 2.8729
2013,5,6, 17,55, 120.49, 120.49, 119.61, 120.49, 17.0114
2013,5,6, 17,56, 120.50, 120.50, 120.49, 120.49, 2.0000
2013,5,6, 17,57, 120.48, 120.48, 120.48, 120.48, 1.0000
2013,5,6, 17,58, 120.48, 120.48, 120.48, 120.48, 1.0000
2013,5,6, 17,59, 120.49, 120.49, 120.49, 120.49, 1.0000
2013,5,6, 18,00, 120.30, 120.50, 120.30, 120.30, 2.1870
2013,5,6, 18,01, 119.61, 120.50, 119.50, 119.50, 32.1649
2013,5,6, 18,02, 120.38, 120.38, 119.51, 120.28, 1.3700
2013,5,6, 18,03, 120.26, 120.26, 120.26, 120.26, 1.0000
2013,5,6, 18,04, 120.25, 120.25, 120.25, 120.25, 1.0000
2013,5,6, 18,05, 120.20, 120.20, 120.20, 120.20, 1.0000
2013,5,6, 18,06, 120.20, 120.20, 120.20, 120.20, 1.0000
2013,5,6, 18,07, 120.49, 120.49, 120.20, 120.20, 6.0000
2013,5,6, 18,08, 119.52, 119.52, 119.52, 119.52, 1.2000
2013,5,6, 18,09, 119.52, 120.48, 119.52, 119.52, 3.2800
2013,5,6, 18,10, 120.47, 120.47, 120.47, 120.47, 0.2000
2013,5,6, 18,11, 120.49, 120.49, 120.00, 120.49, 12.7392
2013,5,6, 18,12, 120.49, 120.49, 120.00, 120.00, 44.7751
2013,5,6, 18,13, 120.49, 120.49, 119.52, 119.52, 2.9840
2013,5,6, 18,14, 120.48, 120.48, 120.48, 120.48, 0.2000
2013,5,6, 18,15, 120.49, 120.49, 120.49, 120.49, 1.0000
2013,5,6, 18,16, 119.53, 120.48, 119.53, 120.48, 1.3000
2013,5,6, 18,17, 120.00, 120.00, 120.00, 120.00, 1.4145
2013,5,6, 18,18, 119.99, 119.99, 119.53, 119.53, 1.1100
2013,5,6, 18,19, 120.00, 120.00, 120.00, 120.00, 21.3495
2013,5,6, 18,20, 119.53, 119.53, 119.51, 119.53, 12.2540
2013,5,6, 18,21, 119.53, 119.53, 119.53, 119.53, 1.0000
2013,5,6, 18,22, 119.53, 119.53, 119.51, 119.51, 2.8673
2013,5,6, 18,23, 119.51, 119.51, 119.51, 119.51, 0.6505
2013,5,6, 18,24, 119.99, 119.99, 119.99, 119.99, 1.0000
2013,5,6, 18,25, 119.99, 119.99, 119.99, 119.99, 3.6523
2013,5,6, 18,26, 119.99, 120.00, 119.99, 120.00, 5.1817
2013,5,6, 18,27, 120.00, 120.00, 120.00, 120.00, 25.6894
2013,5,6, 18,28, 120.49, 120.49, 120.00, 120.00, 1.0174
2013,5,6, 18,29, 120.49, 120.50, 120.48, 120.50, 36.2154
2013,5,6, 18,30, 119.57, 120.50, 119.57, 120.50, 15.0140
2013,5,6, 18,31, 120.50, 120.50, 120.50, 120.50, 6.0082
2013,5,6, 18,32, 120.50, 120.50, 120.50, 120.50, 3.9973
2013,5,6, 18,33, 120.60, 120.60, 120.60, 120.60, 0.6260
2013,5,6, 18,34, 120.73, 120.75, 120.72, 120.75, 37.4996
2013,5,6, 18,35, 120.75, 120.75, 119.66, 120.75, 3.5787
2013,5,6, 18,36, 120.74, 120.74, 120.74, 120.74, 1.2474
2013,5,6, 18,37, 120.74, 120.75, 120.74, 120.74, 10.6996
2013,5,6, 18,38, 120.70, 120.70, 119.70, 119.70, 4.9556
2013,5,6, 18,39, 119.70, 120.75, 119.70, 120.70, 7.5941
2013,5,6, 18,40, 120.74, 120.75, 120.74, 120.74, 2.1673
2013,5,6, 18,41, 121.00, 121.00, 120.75, 121.00, 39.0997
2013,5,6, 18,42, 120.99, 120.99, 120.99, 120.99, 1.0000
2013,5,6, 18,43, 120.97, 120.97, 120.02, 120.02, 11.2000
2013,5,6, 18,44, 120.97, 120.97, 120.97, 120.97, 1.0000
2013,5,6, 18,45, 119.72, 120.79, 119.70, 120.79, 3.3663
2013,5,6, 18,46, 120.77, 120.77, 120.77, 120.77, 1.0000
2013,5,6, 18,47, 120.74, 120.74, 119.71, 119.72, 2.4155
2013,5,6, 18,48, 119.71, 119.71, 119.71, 119.71, 2.4580
2013,5,6, 18,49, 120.00, 120.00, 120.00, 120.00, 1.0100
2013,5,6, 18,50, 120.00, 120.50, 120.00, 120.50, 1.0085
2013,5,6, 18,51, 120.49, 120.49, 119.72, 120.00, 7.5376
2013,5,6, 18,52, 120.00, 120.00, 120.00, 120.00, 1.0000
2013,5,6, 18,53, 120.00, 120.00, 119.72, 120.00, 11.9997
2013,5,6, 18,54, 120.00, 120.00, 120.00, 120.00, 1.0000
2013,5,6, 18,55, 120.00, 120.00, 120.00, 120.00, 1.0000
2013,5,6, 18,56, 120.00, 120.00, 119.71, 119.99, 10.1680
2013,5,6, 18,57, 119.99, 119.99, 119.99, 119.99, 1.0000
2013,5,6, 18,58, 119.99, 119.99, 119.99, 119.99, 1.0000
2013,5,6, 18,59, 119.99, 119.99, 119.99, 119.99, 1.0000
2013,5,6, 19,00, 119.99, 120.80, 119.99, 120.80, 6.6253
2013,5,6, 19,01, 120.80, 120.80, 120.80, 120.80, 1.8349
2013,5,6, 19,02, 120.80, 120.80, 120.80, 120.80, 0.1361
2013,5,6, 19,03, 120.80, 120.90, 119.55, 119.65, 29.0818
2013,5,6, 19,04, 120.78, 120.80, 118.51, 120.74, 32.4145
2013,5,6, 19,05, 120.74, 120.76, 120.74, 120.76, 7.9561
2013,5,6, 19,06, 120.59, 120.59, 119.76, 119.76, 2.5000
2013,5,6, 19,07, 120.49, 120.49, 119.31, 119.31, 1.2962
2013,5,6, 19,08, 119.69, 119.69, 119.02, 119.03, 10.0785
2013,5,6, 19,09, 119.04, 119.15, 118.00, 118.10, 22.7366
2013,5,6, 19,10, 118.00, 119.00, 118.00, 118.00, 7.0073
2013,5,6, 19,11, 117.90, 118.99, 117.90, 117.90, 19.4951
2013,5,6, 19,12, 118.70, 119.02, 118.70, 119.02, 4.7900
2013,5,6, 19,13, 119.01, 119.15, 119.01, 119.15, 5.1971
2013,5,6, 19,14, 119.01, 119.15, 117.92, 117.92, 14.3283
2013,5,6, 19,15, 117.92, 117.92, 117.00, 117.91, 41.2093
2013,5,6, 19,16, 117.91, 117.91, 117.91, 117.91, 22.2666
2013,5,6, 19,17, 117.92, 117.93, 117.90, 117.90, 41.7075
2013,5,6, 19,18, 117.90, 117.90, 117.90, 117.90, 5.9105
2013,5,6, 19,19, 117.90, 117.90, 117.56, 117.56, 1.3189
2013,5,6, 19,20, 117.56, 117.90, 117.56, 117.90, 1.2767
2013,5,6, 19,23, 118.32, 118.94, 118.32, 118.32, 12.4261
2013,5,6, 19,24, 118.00, 118.32, 118.00, 118.00, 20.1821
2013,5,6, 19,25, 118.00, 118.00, 118.00, 118.00, 0.7949
2013,5,6, 19,26, 118.00, 118.00, 118.00, 118.00, 5.4038
2013,5,6, 19,27, 118.00, 118.93, 118.00, 118.92, 2.4000
2013,5,6, 19,28, 118.94, 118.94, 118.93, 118.94, 1.6616
2013,5,6, 19,29, 118.93, 118.93, 118.93, 118.93, 0.9382
